TagId,DisplayName,UrlKeyword,Description
9529794c-2944-48de-92d7-7009271d5980,small-business-server-2003,small-business-server-2003,Microsoft's Small Business Server was a version of their server operating system focused on environments with less than 75 users and computers. This tag is associated with courses that specifically focus on Microsoft Small Business Server 2003.
95e3aca1-d83e-4cda-ba5f-57bb9eebfea7,tablet,tablet,
960c05d4-da93-429a-b084-f37e5738f575,stubs,stubs,"Stubs are special case objects that mimic real objects in the context of an automated testing environment, typically by returning a canned response."
961c55b6-fb16-4d03-aee9-4e0fd394b9c2,qt,qt,
963a2891-e477-4fee-8338-c4ce76e40ff0,presentations,presentations,
97042384-b947-4cc2-aa1c-a5415fdfaa4e,ws-atomictransaction,ws-atomictransaction,A web service standard that builds on ws-coordination to coordinate a set of actions for an atomic transaction activity type.
970c705c-be50-46be-b6f0-dc4be6b9cc42,icnd2,icnd2,"Cisco's Interconnecting Cisco Networking Devices Part 2 (ICND2) exam is an exam associated with the CCNA Routing and Switching certification. It tests candidates on knowledge of installing, operating, and troubleshooting a small to medium-size enterprise networks."
9745edb6-5177-48b9-9ae5-d54f80391047,pmbok-guide,pmbok-guide,
9752da1e-7ca3-486a-a7b5-6737884d6700,viewmodel,viewmodel,
977b633d-582e-4b9c-87d5-a734695d2b94,forefront-unified-access-gateway,forefront-unified-access-gateway,
98271507-3eb1-4cb3-8ea8-9d808a0d521f,98-364,98-364,Microsoft's 98-364 Database Fundamentals exam. Passing this exam awards you the MTA: Database Fundamentals certification.
9834fb8f-7aa3-40b8-902f-c1f693afa036,hibernate,hibernate,
9841c442-a335-4e05-92c9-5eec1c1e17cf,clr,clr,
9897d547-7a22-4786-be76-9c54a37b90b8,legacy,legacy,
993f7ce3-5b8d-4ebd-8b62-7bc20224498a,application-virtualization,application-virtualization,Application virtualization is a virtualization technology used to separate a application from the operating system layer allowing for increased compatibility.
996a411f-2378-45ac-8b6d-704e44dd4e50,server-virtualization,server-virtualization,Server virtualization is a virtualization technology used to separate a operating system from the physical layer of a computer.
99935407-c5e9-4e8b-820c-01a95693c003,large-collections,large-collections,
9994a7a8-5f71-4806-afb6-42bfbd326d45,ubuntu,ubuntu,
9a027ba3-8d13-4ff2-b442-6844cfdfd012,fakeiteasy,fakeiteasy,
9a3d928d-a0f9-4e3e-b742-1c22b9b75b26,winjs,winjs,
9aaf4e72-ad37-47cb-a017-562ff4054ab6,xquery,xquery,
9ae4d1a1-e511-478c-9c0f-57fca03fb7ad,junos,junos,
9af48b91-eba7-488b-8aef-8569109785de,vmware,vmware,VMware is a leading vendor in virtualization software solutions.
9baae733-828f-4af2-acc2-069a7628a18b,v-sphere-4.1,v-sphere-4.1,
9bd0ab58-3998-4368-ad3e-57fd74dd2bd2,lists,lists,
9be00582-08ef-4fb5-a5c5-a6cc4021ac7c,psychology,psychology,
9c2d2750-d41c-4062-bfff-9c5a4c86795a,sharepoint-2007,"sharepoint-2007,sharepoint-server-2007",SharePoint Server 2007 is a collaboration software solution developed by Microsoft. This tag encompasses both development and administration topics related to the 2007 release.
9c50b023-5d9b-45f8-b67f-fb22263ef2e4,excel-2007,excel-2007,Excel is a commercial spreadsheet application from Microsoft for Windows and Mac that is part of the Microsoft Office product line.  This tag is associated with courses that focus on the 2007 version of the product.
9cac6087-b63d-464f-963c-90332add3db3,clo-001,clo-001,CompTIA's CLO-001 exam. This exam is tests the fundamental knowledge and skills of cloud computing . Passing this exam awards you the CompTIA Cloud Essentials certification.
9cc458ec-c7e6-4ef3-80e6-81c8bbf9a405,gpu,gpu,
9d284ef4-be34-4a74-9c8b-9c7863999b0d,behavior-driven-development,behavior-driven-development,Behavior Driven Development is a variation on test-driven development where human-readable descriptions are run against implementation code to verify intended functionality. Implementations include the RSpec library for Ruby and Jasmine for JavaScript.
9e04da00-e691-4810-8b1d-7d99a91ef68d,ccna-wireless,ccna-wireless,Cisco Certified Network Associate (CCNA) certification is for entry-level network engineers focused on networking fundamentals with Cisco hardware and IOS. This tag is associated with courses that focus on the CCNA Wireless certification and exams.
9e14d6bc-b3b1-449b-b0cb-4dde46661547,n10-005,n10-005,CompTIA's N10-005  exam. Passing this exam awards you the CompTIA Network+ certification.
9e21bbfe-5527-465a-9977-7dbdedf8879d,google-adsense,google-adsense,
9ece3e7b-7d45-456e-9312-d18a5648da7a,tfs-2013,tfs-2013,
9f0a8b7d-3e7d-4859-a05c-036169e0ccd0,vdi,vdi,Virtual Desktop Infrastructure (VDI) is a form of desktop virtualization where the desktop is hosted on a server and is remotely accessed by a client device.
9fb4a6c8-fb50-49b9-b9d7-f91adca29223,winmd,winmd,
a05c5931-a3ae-4ded-9b32-812505a088a5,django,django,
a06b880d-1383-4f24-95f3-5252c40dcc8f,asp.net-4.5,asp.net-4.5,ASP.NET is a general purpose web application framework from Microsoft for the .NET platform that supports the development of dynamic web sites and service endpoints.   This tag is associated with courses that focus on version 4.5.
a099db97-bdb2-4185-99f9-2bc4e0ea7d26,vcenter,vcenter,vCenter is a centralized management and configuration tool for VMware vSphere environments from VMware.
a09a6f7f-68f1-4182-b780-46b235d41367,iuwne,iuwne,
a0c3cc58-1e12-46d8-9711-56d392e72306,mock,mock,Mocks are special case objects that mimic real objects in the context of an automated testing environment.  Mocks perform behavior verification by testing whether the system under test (SUT) makes expected calls and passes expected data.
a14fc9a2-4190-4c93-8aca-16faefca44a0,social-media,social-media,Social Media refers to networked software and websites that enable communication between people.
a15bcc50-16ff-4061-bd05-8b18e4ab0031,mcts,mcts,The Microsoft Certified Technology Specialist certification was a series of junior level certification for IT administrators and developers.
a17838cd-a6e0-4e71-9ca5-2421b55b90f8,group policy,group policy,Group Policy is a feature of Windows operating systems that provides the ability to control user and computer settings.
a1cb65a8-9d9d-428b-943b-3ac602a2548b,shadow-dom,shadow-dom,
a1d9fbb1-e66f-4361-a6f8-ffa163fe626a,70-341,70-341,Microsoft's 70-341 Core Solutions of Microsoft Exchange Server 2013 exam. It is 1 of 2 exam required for the MCSE: Messaging certification.
a1f3e8e4-8e0f-41f4-ada1-a493f21ef87f,odata,odata,"OData is the Open Data Protocol for transferring data between unrelated parties. It uses a combination of REST, AtomPub, JSON, and XML to define schemas and publish data conforming to that schema."
a28350ca-2b5f-40c7-9ed5-4594bf6bf980,windows-7,windows-7,"Windows is a family of client, server, and mobile operating systems developed by Microsoft.  This tag is associated with courses that focus on Windows 7."
a2bb06ad-3f44-42ed-a549-d40e4eb0ad6b,erlang,erlang,
a2d9d0c7-815e-41f1-8556-c86ed066ed4c,integration-testing,integration-testing,
a3491a69-1c20-4f35-95a5-7f743e233a8d,acceptance-testing,acceptance-testing,Acceptance testing refers to software and workflows where non-technical stakeholders write executable specifications for software. These specifications are run against the software periodically to verify compliance.
a3d1317f-87ff-4970-9ff3-07fe1d118712,xna,xna,
a4056aa8-1fbf-4a63-801a-9fd2ca034a8d,typescript,typescript,
a44b3e7d-1848-4ce5-9624-2ed2a7ea6566,cybercrime,cybercrime,
a44c623e-97aa-4ef5-8466-87a991768c4d,authorization,authorization,
a46c7e00-75e5-4937-85cc-03399bff16f9,microsoft-azure,"microsoft-azure,windows-azure,azure","Microsoft Azure is Microsoft's cloud computing platform for building, deploying and managing applications and services across Microsoft's global network of data centers."
a481f0e4-adb3-4fe2-934b-b74fbda05fdb,service-management,service-management,
a4c9c0fa-98c5-471b-977b-c62481bc3f3a,data-analysis,data-analysis,
a4d9fa97-874f-453c-9d2d-e52404c28b42,emacs,emacs,
a516bb20-76c9-40b3-9c56-ca50840fff23,cscom,cscom,
a591d9b4-f8fe-4d17-8715-897379c6b51e,sql,sql,"SQL (Structured Query Language) is a specialized programming language designed for relational database management systems.  This tag is used for courses focusing on the standard SQL language (not a particular DBMS), and for courses that cover topics applicable to a variety of database management systems."
a5ba9c81-00fa-4bf6-9092-10d0eb8e78b2,ionic,ionic,
a5dd8a56-dc25-4183-a2f6-d3edf6dc0409,exchange-server,exchange-server,Exchange Server is an email server developed by Microsoft.
a62eb7d2-8669-4549-b581-760fbe9866dc,event-log,event-log,
a683633d-2bf1-4674-8754-0aa71dd84c7e,sg0-001,sg0-001,CompTIA's SG0-001  exam. Passing this exam awards you the CompTIA Storage+ certification.
a6b60016-d42b-43f8-ba3d-4b1ae80bd7c4,scalding,scalding,
a6ba4ba9-d0d3-4f2c-9c78-529b89d15366,web-frameworks,web-frameworks,"Web frameworks are software libraries for generating HTML documents from dynamic data. Modern web frameworks also manage JavaScript source files and interactions, and CSS stylesheets."
a6bc7d93-62df-4ff2-acbf-76fca094e94e,google-adwords,google-adwords,
a6c6bdbe-a744-48a7-b1da-67443342e645,nservicebus,nservicebus,NServiceBus is an enterprise service bus from Particular Software for the .NET platform.
a6cfe1f3-17d6-49b2-aadd-f40bfd4da918,clickonce,clickonce,
a711fb3f-a779-4068-bd98-f1401ebef58d,source-control,source-control,Source Control is a system for storing and delivering code to project participants and for facilitating team communication around that code.
a74bf7fc-8eb2-4a61-925b-696305be9817,orchestrator,orchestrator,
a7c15a8d-900b-4aec-b6a1-70741ac0b647,ws-reliablemessaging,ws-reliablemessaging,A web service standard that provides reliable messaging support to web service interactions
a7e9370b-118c-45f8-a1b7-856e55c91a23,generic,generic,
a8131f65-0d19-4812-865d-e16265b1fde8,wmi,wmi,
a84ede0a-b6af-4ade-a053-6ab87a2aec62,dataflow,dataflow,
a8bb1819-57bd-4a12-8e9a-3715b016a85a,patterns,patterns,Design patterns are generalized solutions to commonly occurring problems or design goals in software design; usually presented with a particular programming language or platform in mind.
a8e8df85-1955-4c29-9b4a-86199d7bed05,windows-xp,windows-xp,"Windows is a family of client, server, and mobile operating systems developed by Microsoft.  This tag is associated with courses that focus on Windows XP."
a922240f-ac6a-46eb-a4e7-09163d4cf121,dalvik,dalvik,
a92587fd-ad76-4ebb-b710-babbd4de2636,a+,"a+,a-plus","Comptia A+ is a vendor neutral certification focused on maintenance of PCs, mobile devices, laptops, operating systems and printers."
a9388981-4100-4c05-8eef-7f0f091ca741,work-life-balance,work-life-balance,
a93f4577-8d41-4362-acf4-46981d01a242,mvc,mvc,Model View Controller is an application design pattern for building maintainable user interfaces that separate business data and application logic from presentation details.
a9b0d45c-4edb-4cb8-8ae5-5a6eb97c41bf,data-science,data-science,
a9cbbe92-0947-495a-bc1c-a6f525658f12,apex,apex,
a9ecec0f-204f-41c8-b165-829ff5f98daf,objective-c,objective-c,Objective-C is an object oriented extension of the C programming language. It is commonly used to write applications for Mac OS and iOS.
aa503c7d-7e3e-4243-ad62-486d1d342a28,scratch,scratch,
aa702d15-8763-4720-889a-d376af1f823f,access-2010,access-2010,Microsoft Access is a desktop database application from Microsoft that is part of the Microsoft Office product line.  This tag is associated with courses that focus on the 2010 version of the product.
aa902b9f-cad3-4c2c-9f45-9a6164ee4362,sap-bw,sap-bw,
aaba27d1-9a9e-4a6c-b48a-d38d1382099c,jaxb,jaxb,
ab03e801-712e-4955-99e2-b386fe46b4d4,640-802,640-802,"Cisco's 640-802 Cisco Certified Network Associate (CCNA) exam. Passing this exam gives you the Cisco CCNA Routing and Switching certification. This exam has been retired (Last day to test: September 30, 2013) and replaced by the 200-120 CCNA exam."
ab356726-d152-4f03-b33e-a78273c3ba2d,ui-testing,ui-testing,
ab88c5ed-7bcd-4e5f-8259-bdda65011231,70-342,70-342,Microsoft's 70-342 Advanced Solutions of Microsoft Exchange Server 2013 exam. It is 1 of 2 exam required for the MCSE: Messaging.
abebd5e9-e4b0-4ea4-98ce-7a255aca2f35,unified-computing-system,unified-computing-system,"Cisco's Unified Computing System (UCS) is a data center architecture that integrates compute, network, virtualization,storage and management resources into a single product."
ad0bcdd1-b49b-4a0f-a183-f759da2adb01,auditing,auditing,
ad1a4edd-3f45-4400-8eab-c44aad1fe135,640-816,640-816,"Cisco's 640-816 Interconnecting Cisco Networking Devices Part 2 (INCD2) exam. This exam is the 2nd exam in the Cisco CCNA Routing and Switching certification if you chose the two exam path. This exam has been retired (Last day to test: September 30, 2013) and replaced by the 200-101 ICND2 exam."
ad1ac432-f402-4fe7-bbfb-1d2f7332cb52,user-stories,user-stories,
ad3a3462-dbc1-4830-b536-263152306f57,samba,samba,
adb43f1f-eda5-48a0-b9d4-8ebb69d04a36,asp.net-mvc,"asp.net-mvc,aspdotnet-mvc",ASP.NET MVC is Microsoft's implementation of the Model-View-Controller (MVC) architectural pattern in the context of web application development within the ASP.NET framework.
add24869-b939-49ea-9741-8542f38b91ee,veu,veu,
add5db7d-8f79-4395-85f7-67ca65685040,voice,voice,
ae1991d1-616f-4156-a714-302f4dceb452,red-hat-enterprise-linux,"red-hat-enterprise-linux,red-hat,rhel,red-hat-linux",Red Hat Enterprise Linux (RHEL) is a commercial  Linux distribution developed by Red Hat.
ae59d567-a5a0-477c-b903-a2667f1de3a9,ccie-routing-switching,ccie-routing-switching,"The Cisco Certified Internetwork Expert (CCIE) is an expert level certification for network engineers focused on networking with Cisco hardware and IOS. This tag is associated with courses that focus on the CCNA Routing and Switching certification and exams which includes topics like planning, operating and troubleshooting complex, converged network infrastructure."
aeb77d4f-a1e7-45a4-8ebf-a937a3bb2e9b,configuration-management,configuration-management,
aed6121f-c2da-4196-a76b-774ad690ad29,dbunit,dbunit,
aefc6e3c-cb4c-4f26-817b-131b7e61d538,nfs,nfs,
af085d98-8e3e-49d1-8898-2500792f74a7,wcf,wcf,"WCF (Windows Communication Foundation) is an application development framework from Microsoft for the .NET platform that supports the development of service-oriented applications, as well as client-side access to those services."
af0c6216-4d9c-4ced-b44a-059176cba369,ssas,ssas,SQL Server Analysis Services (SSAS) is a business intelligence/analytics product from Microsoft that is part of the SQL Server product line.
af4d60cc-e916-44e3-9583-911d3b6f0afe,scom,scom,System Center Operations Manager (SCOM) is a cross platform management tool for operating systems from Microsoft. It is part of the System Center suite of tools.
af66e6c0-c841-4c5f-afac-a3a6dc1a8649,rspec,rspec,RSpec is a behavior driven development framework written in the Ruby programming language. It can be used with plain Ruby code or with Ruby on Rails.
af806c29-83a9-459c-832d-4efa1ea847c8,firebug,firebug,
afbf3cbb-6871-4a50-b85e-ac25bff06e0a,linq,linq,"Language Integrated Query (LINQ) is a Microsoft technology that adds native programming language syntax for data querying to .NET languages such as C#, VB.NET and others."
afc8d7c1-aa36-40b3-854c-5cfb36062cb1,clustering,clustering,
b030f348-7b04-439e-91a2-422d6e3809ce,dalvik-vm,dalvik-vm,
b0f90d6f-f565-4309-bad7-a32e36f0c0e4,70-668,70-668,"Microsoft's 70-668 Microsoft SharePoint 2010, Administrator exam. Passing this exam gives you credit towards the MCITP: SharePoint Administrator 2010."
b100a97d-b4df-4abd-a70e-aba8e24ef249,threads,threads,Threads are software constructs provided by operating systems or execution engines that are used to coordinate the concurrent execution of code in an application.
b1020f11-5e0d-4583-8c92-4955088102a8,twitter-bootstrap,"twitter-bootstrap,bootstrap",Twitter Bootstrap is an extensible CSS stylesheet framework for formatting HTML documents.
b1575712-b3d2-47c9-a14e-1e2e586d3485,ios-5,ios-5,
b1ab52d4-4943-4d02-9f87-2919a157d3af,rx,rx,
b1e4df4b-66c2-4d46-af04-2784eef3c6cc,nginx,nginx,
b1ea00bf-c7da-4ab5-81d8-ae526e20164d,vcenter-operations-manager,vcenter-operations-manager,
b1eba01a-ca15-4df5-9d32-fcc472dab7e5,branding,branding,
b1f7d4f9-d1ba-4177-969e-83572ca5e58f,runbook,runbook,
b2845f21-a8d3-4b6c-a534-c6488efd1e86,emc,emc,EMC is a leading IT storage vendor.
b2aa99c4-4289-417b-892d-e909ed2173b2,grails,grails,
b2dab68e-ed9f-494a-b243-07d34b1198ac,sy0-301,sy0-301,CompTIA's SY0-301 exam. Passing this exam awards you the CompTIA Security+ certification.
b2f5cc26-9218-4ec3-bdf5-b081d272041b,vnx,vnx,
b2fc6896-5f70-4ee6-b773-1bc5421394d1,deployment,deployment,Deployment refers to systems and processes for releasing software and hardware into the production environment.
b30e5409-667e-4ea2-8098-a81a4bfbc8c6,couchdb,couchdb,
b3611bcc-0f27-4644-aeb6-ab6e53a2a0a6,url-rewrite,url-rewrite,
b3fef6d6-4fc9-4e70-a760-f26db4809e90,video,video,
b4008c67-7399-4ec6-844e-da962cb2a26a,extjs,extjs,
b415cfcd-4143-4eb4-a972-4a5f71f203f9,web-development,web-development,
b4448c97-a3b9-459e-ab18-5ee595716b22,sdlc,sdlc,
b47059ff-bf61-4076-b3a4-bfe57ddb28a2,mobile-device-management,mobile-device-management,
b49e2656-2103-4dc1-b9b7-87edb576f022,clojure,clojure,"Clojure is a dynamic programming language based on Lisp that targets the Java Virtual Machine, .NET Common Language Runtime and JavaScript."
b51f7c6e-e30c-4117-a55b-2393af1e3cb2,assets,assets,
b53244db-b716-4173-b242-b20d71e1bf66,sql-server-2008,sql-server-2008,SQL Server is a relational database management system from Microsoft.  This tag is associated with courses that specifically focus on SQL Server 2008.
b5398a8a-6f00-4986-ade0-c58655c2e793,force.com,"force.com,forcedotcom",
b554eeef-e7c5-4f8c-be62-bdd383677f24,powerpivot,powerpivot,PowerPivot is a Microsoft Excel add-in that supports in-memory analysis of large data sets (self-service business intelligence).
b5f7494f-ceac-4a0f-9791-e326307cea5a,performance,performance,Performance relates to the measuring and optimization of software and hardware in order to efficiently use resources and complete many tasks quickly.
b60a2c21-93d4-43ee-a8db-d995ccaae9d9,crm,crm,
b675812f-dc56-471c-882b-1e570ac93645,estimating,estimating,
b6e81db2-7809-4be9-b35f-e4521bab04ae,cakephp,cakephp,
b6f51afe-d80b-4bf6-a9bc-c9c3cd9c6434,struts,struts,
b72e5890-171c-4f1e-aa83-34a6fc09636a,desktop,desktop,Desktop refers to applications and hardware for end user workstations and laptop computers. It excludes mobile devices and servers.
b72f95df-f5e3-4bc9-a8ea-e42456a1aa00,api,api,
b7340e0e-101f-480d-bec6-71cd58cedb64,identity,identity,
b74099a1-503e-46d7-ab9a-2bd5f2299e93,data-management,data-management,
b744eb15-682b-4827-9ede-66d1c84e5026,express,express,
b75f41eb-39bb-4bea-a3dc-5c3a582e0209,solid,solid,
b77e9f21-ef44-42d5-a012-062ffdfe3058,recoverpoint,recoverpoint,
b7a90167-f74a-4e95-abdf-fdefd533d94e,ssrs,ssrs,SQL Server Reporting Services (SSRS) is server-based report generator from Microsoft that is part of the SQL Server product line.
b7ab1203-b1a1-4526-9d89-412df9c7ad2c,100-101,100-101,Cisco's 100-101 Interconnecting Cisco Networking Devices Part 1 (ICND1) is the exam associated with the CCENT certification. Passing this exam awards you the CCENT certification and is part 1 of 2 for the Cisco CCNA certification path.
b812f9a8-7d5a-4cef-8982-46356eec41ee,apache,apache,The Apache HTTP Server is a free open source web server application.
b81f3202-3a3a-465e-ae63-657b75936940,n10-004,n10-004,
b864c70e-b4fd-438d-a0a3-09f6ece38733,logging,logging,
b98c9a6e-dd21-4b2b-8f09-cc1be56e421e,windows-phone-8,windows-phone-8,Windows Phone is an operating system from Microsoft for mobile phones.  This tag is associated with courses that target version 8 of that operating system.
b9f75173-9f3d-4e02-9f7c-a4e8d276a607,xml,xml,"XML is a data serialization format. Related technologies include XSLT, SOAP, and XAML."
ba00ccda-5866-4557-9028-cd747b5e472f,windows-store-apps,windows-store-apps,"This tag is associated with courses that cover topics related to application development for devices running Windows 8, Windows RT and Windows Phone."
ba32bbe2-0905-49f8-9fcc-20c91ed52e24,xenmobile,xenmobile,
ba55d643-5bfb-477d-96dd-392041e2b660,wpf,wpf,Windows Presentation Foundation (WPF) is a desktop application framework for building Windows applications using XAML and the .NET Framework.
ba574c59-8dda-4248-aad9-2994cd94bb11,content-management-system,"content-management-system,cms","A Content Management System (CMS) is a platform for building build websites that facilitates the creation, publication and editing of web pages by multiple users; typically without requiring any coding or understanding of HTML."
ba9bee2a-7034-428e-803a-c69fbcb0a0d7,aspectj,aspectj,
baae2b8c-491a-4936-b97b-8e1359a119b5,ios,ios,"iOS is an operating system that runs on Apple's mobile, tablet, and home entertainment devices."
bab239c2-e81f-47e6-97a0-4ac8d93dfe4a,search-engine-optimization,search-engine-optimization,Search engine optimization is the process of modifying the words and metadata of web pages so that web search engines will prioritize those web pages over others in searches for specific keywords or phrases.
bab79bb5-ff6b-4e97-a316-5d65511ac4ec,jinja2,jinja2,
baffe677-a066-45cc-b2a5-dcd3eed6d436,reflector,reflector,
bb265cba-d09f-403c-a39d-9b0930d2eeee,real-time-communication,"real-time-communication,rtc","Real-time communication (RTC) is an integrated communication medium supported by most modern browsers, and enables users to exchange multimedia and audio content in real time."
bba6fe5b-2086-4245-998b-203844424245,disaster-recovery,disaster-recovery,Disaster Recovery is the process and policies in place for planning for and recovering from data or infrastructure failures.
bba8822d-1f3e-45bd-aa35-799a9137862c,vsan,vsan,
bbb2088a-8972-4659-a32c-ddb4da2f30b4,windows-server-essentials,windows-server-essentials,
bbff7e03-72be-474e-9c0c-14e30d5670a1,cube,cube,
bc658033-6358-499e-81e5-128b2a4ef3a2,designer,"designer,design",Designers are professionals who plan out and create user interfaces and graphical assets for software applications.
bc7b2246-4088-4474-87a8-56ce89c485d5,jekyll,jekyll,
bcbf3672-9a71-4799-a7b7-c42a17ae7fd6,hyper-v,hyper-v,Hyper-V is an hypervisor from Microsoft that comes as a stand alone product or a role on Windows operating systems.
bcee5398-78c8-4621-831c-329b442a1c8a,team-foundation-server,team-foundation-server,"Team Foundation Server (TFS) is Microsoft's Application Lifecycle Management (ALM) product, providing source code version control, defect tracking, Visual Studio integration, and other agile & traditional project management capabilities."
bd2d0e68-9b7b-4974-a99b-0e6969fced96,70-413,70-413,
be6066f9-c3e9-4118-a4bc-bbc6676c44fe,small-business-server-2008,small-business-server-2008,"Microsoft Windows Small Business Server is a server operating system with limited functionality for environment with fewer than 75 users. It includes additional features and roles(wizards, Exchange Server, SharePoint and more),  to make it easier for a SMB manage their network.This tag is associated with courses that focus on the 2008 version of the product."
be7906ce-e554-4ffd-8664-a5da9e85f9c3,nfs,nfs,
be9b2003-331e-4e1a-9f81-34b10500ec70,automated-testing,automated-testing,Automated testing is a system for writing scripts that interact with an application in order to verify that its current behavior matches its intended functionality. Automated tests might click buttons on a web page or swipe screens in a mobile app and then generate a report that compares the result against the expected behavior.
beb1d381-bb8e-4623-9390-ab3426202ba7,remote-access,remote-access,
beb4801c-0184-47e3-9ed5-220196b06ed8,visio-2007,visio-2007,Visio is a technical diagramming application that's offered as part of the Microsoft Office product line.  This tag is associated with courses that specifically focus on Microsoft Visio 2007.
beccbdd5-44eb-4415-8502-5fbb7432fb9e,xcode,xcode,"Xcode is Apple's IDE for developing applications on Mac OS X. iOS and Mac applications can be written, tested, and deployed with it."
bf145f76-1be7-48d6-b2d3-c18f4a065eaf,windows-phone-7,windows-phone-7,Windows Phone is an operating system from Microsoft for mobile phones.  This tag is associated with courses that target version 7 of that operating system.
bf3642a3-5d50-4deb-ac31-5d805744e68a,peepcode,peepcode,"PeepCode is a video training company acquired by Pluralsight in 2013. Topics covered include Open Source, Ruby, JavaScript, and live design and development sessions."
bf5e45e3-a647-4a14-88e6-bfbcb8d6bf5e,ldap,ldap,
bf8902a1-7ac9-4fc8-b33d-129badff86b9,ccnp-security,ccnp-security,
c0323623-f8a4-45d5-b95f-389ee43754dc,adobe,adobe,"Adobe Systems Inc is a software company that specializes in creative software including graphics, animation, and video."
c048e320-e40a-4504-b752-28f2dd3aa2a5,msil,msil,
c0808564-a62a-444e-a19f-b37ba7eaf9e0,portable-class-libraries,portable-class-libraries,
c0dc980d-a35c-454e-8af2-c6dff5144d04,open-xml,open-xml,
c0dcca48-6217-4348-a7ca-92aa1e9bdc77,sanitization,sanitization,
c129104e-174b-4795-8786-547cb46e5425,planning,planning,
c1540260-bad0-4abb-968a-f2dc8afdd24e,rfc,rfc,
c196d168-b061-480b-a911-7257f2465d39,ios7,ios7,
c1edb792-55d4-4cfe-9376-19f8cc512642,tcp-ip,tcp-ip,Transmission Control Protocol (TCP) and Internet Protocol (IP) are a set of communication protocols used to enable transmissions of data on the Internet and private networks.
c24a0d1f-fbb9-4649-922e-6a23293f2c65,ccent,ccent,The Cisco Certified Entry Networking Technician (CCENT) certification is for entry-level network engineers focused on networking fundamentals with Cisco hardware and IOS. It is obtained by passing the 100-101 ICND1 exam and is part of the CCNA certification path.
c2bdc096-e508-42c1-868c-2d6f095d619f,webforms,webforms,"Web Forms refers to Microsoft�s ASP.NET-based framework for web application development that�s based on a familiar drag-and-drop, event-driven model."
c2c77c08-1594-4fa7-b533-1bc783953172,117-101,117-101,
c2cc6e7f-5de3-468b-8f99-ad4f079c07a1,business-intelligence,business-intelligence,"Business intelligence refers to tools and techniques used to analyze business operations, and the data that results, in order to enable and improve strategic decision-making."
c2f7e79a-d33d-4637-87b1-adf353ba58ce,google+,"google+,googleplus",
c3104f43-5e8c-4de8-adbc-156b869899d2,numerical-computation,numerical-computation,
c32dd2ca-5888-4940-92dd-876bb65a5e1c,justmock,justmock,JustMock is a mocking framework from Telerik.
c3a542a2-266b-47ae-a726-6dcc9fd1350f,durandal,durandal,
c3d1444e-9498-4a4b-bfd3-177c48f68ea5,wearable-tech,wearable-tech,
c428cced-14ca-4004-a243-76f8abceea03,70-681,70-681,"Microsoft's 70-681 Windows 7 and Office 2010, Deploying exam. This exam gives you credit towards the MCTS certifications."
c4369145-1506-41b8-82ba-693c26b0b84e,windows-store,windows-store,"The Windows Store is Microsoft�s distribution platform for applications and content designed for Windows 8-based PCs and tablets, and Windows Phone-based smartphones."
c45d704a-5906-418c-a379-538335a5c78f,nsx,nsx,
c4c0087a-a6dd-43a2-a3bc-e3bbfd26b5b8,facebook,facebook,Facebook is a social network and web application hosting platform that enables communication between people.
c4cf48f1-2613-4d17-bf6d-14e15b9425bd,f#,"f#,f-sharp,fsharp",
c4fe0e8b-8b7f-404e-b8bf-20682e7b6760,telerik,telerik,This tag is associated with courses that focus on commercial developer tools by Telerik.
c506e6fc-4bd5-4ff0-bba8-3fc71ec03629,eventmachine,eventmachine,
c57689b0-3051-45b5-8dc1-e5f439c7b9d9,web-components,web-components,
c5c13309-f9d5-444b-aea2-871dfaacad7c,mdt,mdt,
c60cb643-9d8b-4902-935b-e4eba458caf2,network+,"network+,network-plus",The CompTIA Network+ is a vendor neutral entry level certification focused on networking fundamentals.
c64c9c42-bd8b-457e-85ec-9b78cdde083f,98-349,98-349,Microsoft's 98-349 Windows Operating System Fundamentals exam. Passing this exam awards you the MTA: Windows Operating System Fundamentals certification.
c650899a-b3dd-4214-b3a9-4d888aa8cd07,ruby-on-rails,ruby-on-rails,"Ruby on Rails is a framework for rapid development of web applications. It uses Ruby, JavaScript, SQL, HTML, and CSS for quick development and deployment."
c656b946-0c35-457f-bfad-2d94a9c30a83,visual-studio-2012,visual-studio-2012,"Visual Studio is an integrated development environment (IDE) from Microsoft that supports both native (Windows) and managed (.NET) application development targeting Microsoft's desktop, mobile and server platforms.  This tag is associated with courses that target Visual Studio 2012."
c68b42ea-082e-4e85-95d1-d69a3fe4a54f,requirements,requirements,
c6a30ebc-f4b8-420e-9f3b-9e97f86f4278,dynamic-sql,dynamic-sql,
c7643cd8-0879-44c2-9455-b7693591bc74,70-573,70-573,"Microsoft's 70-573 Microsoft SharePoint 2010, Application Development exam. This exam gives you credit toward the MCTS and MCPD certifications."
c7d5517c-4800-4075-a830-7f7b6c5bc4b4,view,view,
c7fc7bcd-c953-45e4-a553-d3d3f1579109,dbcc,dbcc,
c837f322-82fe-4b45-bbb1-e927665c96db,adfs,adfs,Active Directory Federation Services (ADFS) is a component of Microsoft's Windows Server Operation system that provides user authentication outside organizational boundaries.
c859b34c-8356-42c5-862f-4cc4fe8fe485,api-design,api-design,
c8a71de8-e3c8-4461-a62d-be5986a1bec9,google-big-query,google-big-query,
